['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
80,2016-3/22,2016-3/22,80,True,2016-3/22,2,2016-3/22,Add HAProxy routing for BlobServer
8,2016-3/22,2016-3/22,31,True,2016-3/22,2,2016-3/22,Have the controller log to STDOUT
104,2016-3/23,2016-3/23,0,True,2016-3/23,2,2016-3/23,Clean up invalid kind indices
3,2016-3/24,2016-3/24,4,True,2016-3/24,2,2016-3/24,Fix multiple equality filters for NDB queries
899937,2016-3/24,2016-3/24,116200,True,2016-3/24,2,2016-3/24,Go 1.4.3
0,2016-3/25,2016-3/25,9,True,2016-3/25,2,2016-3/25,Remove unused test from Rakefile
10,2016-3/25,2016-3/25,6,True,2016-3/25,2,2016-3/25,Reduce build verbosity
627,2016-3/30,2016-3/30,538,True,2016-3/30,2,2016-3/30,Coordinate backup and restore operations from head node
32526,2016-4/1,2016-4/1,0,False,,2,2016-4/1,Moving the sensor app to appscale repo.
1049,2016-4/4,2016-4/4,1,True,2016-4/4,3,2016-4/4,Moving the sensor app to appscale repo.
224,2016-4/14,2016-4/14,12,True,2016-4/14,2,2016-4/14,Hermes to periodically check for registered deployments and deploy the appscalesensor app.
2,2016-4/14,2016-4/14,2,True,2016-4/14,2,2016-4/14,Check the available space on the output directory
13,2016-4/15,2016-4/15,8,True,2016-4/15,2,2016-4/15,Allow Cassandra restore to run without prompting
2,2016-4/15,2016-4/15,0,True,2016-4/15,2,2016-4/15,Allow does_user_exist to return exception text
58,2016-4/16,2016-4/16,1,True,2016-4/16,2,2016-4/16,Support new amd64 relocations
5,2016-4/19,2016-4/19,6,True,2016-4/19,3,2016-4/19,Don't include https port if it's not defined
12,2016-4/19,2016-4/19,11,True,2016-4/19,2,2016-4/19,Only include app owner if defined
28,2016-4/20,2016-4/20,22,False,,2,2016-4/20,Throw an exception if HAProxy app stats report is empty.
11,2016-4/20,2016-4/20,18,True,2016-4/20,3,2016-4/20,Returning indicator for missing HAProxy backends.
28,2016-4/20,2016-4/20,28,True,2016-4/20,2,2016-4/20,Use consistently ' for @options['
1,2016-8/20,2016-4/20,1,False,,2,2016-4/20,Only the head node has access to ssh.key.
39,2016-4/22,2016-4/22,33,True,2016-4/22,3,2016-4/22,Have the login node commit app ports as fast as possible.
10,2016-4/22,2016-4/22,1,True,2016-4/22,2,2016-4/22,Restart DjinnServer if it raises an exception
6,2016-4/22,2016-4/22,5,False,,1,2016-4/22,Updating README links.
2,2016-4/22,2016-4/22,9,True,2016-4/22,3,2016-4/22,Only the headnode should update dashboard data.
8,2016-4/27,2016-4/27,6,True,2016-4/27,2,2016-4/27,Readme links
40,2016-4/28,2016-4/28,1,True,2016-4/28,2,2016-4/28,Version bump to 2.8.0
1,2016-4/28,2016-4/28,1,True,2016-4/28,2,2016-4/28,Wait until node is ready before trying to ssh
4,2016-4/29,2016-4/29,0,True,2016-4/29,2,2016-4/29,Regenerate Nginx config files upon app update.
1,2016-5/1,2016-5/1,1,True,2016-5/1,2,2016-5/1,Don't show error when some file don't exists.
21,2016-5/3,2016-5/3,15,True,2016-5/3,3,2016-5/3,App stats pending
46,2016-5/3,2016-5/3,36,True,2016-5/3,2,2016-5/3,Cache packages from install mirror
15,2016-5/3,2016-5/3,15,True,2016-5/3,2,2016-5/3,Remove some references to ~/appscale/.appscale
3,2016-5/3,2016-5/3,3,True,2016-5/3,2,2016-5/3,Regenerating Nginx config files only upon app restart.
22,2016-5/4,2016-5/4,16,True,2016-5/4,2,2016-5/4,Install Cassandra to /opt/cassandra
10,2016-5/4,2016-5/4,4,True,2016-5/4,2,2016-5/4,Add logging to UAServer
41,2016-5/4,2016-5/4,44,True,2016-5/4,2,2016-5/4,Rename cassandra python package
653,2016-5/6,2016-5/6,604,True,2016-5/6,4,2016-5/6,Use ZK as backend storage for deployment state.
9,2016-5/7,2016-5/7,23,True,2016-5/7,2,2016-5/7,"Fix dashboard ""Delete App"" functionality"
6,2016-5/9,2016-5/9,84,True,2016-5/9,2,2016-5/9,Remove unused classes logic from UAServer
228,2016-6/10,2016-5/10,208,True,2016-6/10,2,2016-5/10,Use cassandra-driver in cassandra_interface
5,2016-5/10,2016-5/10,30,True,2016-5/10,2,2016-5/10,Assume appscale-tools are installed as a Python package
62,2016-5/15,2016-5/15,13,True,2016-5/15,3,2016-5/15,Validate ssl cert with pyOpenSSL as a fallback
599,2016-7/18,2016-5/18,975,True,2016-7/18,2,2016-5/18,Write transaction data on commit
825,2016-6/24,2016-5/24,25,True,2016-6/24,4,2016-5/24,Datastore upgrade script and creating monit config file for required services.
0,2016-5/25,2016-5/25,28,True,2016-5/25,2,2016-5/25,Remove references to keystore for Java AppServer
7,2016-6/26,2016-5/26,9,True,2016-6/26,2,2016-5/26,Fetch Java SDK from S3 package mirror
111,2016-6/31,2016-5/31,107,True,2016-6/31,3,2016-5/31,Prefer new hosts
128,2016-6/31,2016-5/31,216,True,2016-6/31,2,2016-5/31,Use default JMX port
15,2016-6/2,2016-6/2,1,True,2016-6/2,2,2016-6/2,Report pending and running appservers.
124,2016-6/2,2016-6/2,173,True,2016-6/2,3,2016-6/2,Dont override local variables
57,2016-6/4,2016-6/4,176,True,2016-6/4,2,2016-6/4,Get local ips
29,2016-6/8,2016-6/8,11,True,2016-6/8,2,2016-6/8,Install libffi-dev for the cryptography package
15,2016-6/9,2016-6/9,9,True,2016-6/9,2,2016-6/9,Build the Java SDK in a subshell
214,2016-6/10,2016-6/10,168,True,2016-6/10,2,2016-6/10,Detect failed nodes.
14,2016-6/10,2016-6/10,8,True,2016-6/10,3,2016-6/10,Fix settings generation for AppDashboard in AppController.
3,2016-6/14,2016-6/14,1,True,2016-6/14,2,2016-6/14,Convert FQDNs to IP addresses every time we add nodes
1,2016-6/16,2016-6/16,0,True,2016-6/16,3,2016-6/16,Make sure we have the path for the tools.
15,2016-6/17,2016-6/17,1,True,2016-6/17,2,2016-6/17,Update version to 2.9.0
4,2016-6/17,2016-6/17,2,True,2016-6/17,2,2016-6/17,Ensure system tornado package is not installed
3,2016-6/17,2016-6/17,1,True,2016-6/17,2,2016-6/17,Wait until the app is uploaded before enabling
1,2016-6/22,2016-6/22,1,True,2016-6/22,2,2016-6/22,Ensure memcache value is not decremented below 0.
1,2016-6/24,2016-6/24,1,True,2016-6/24,2,2016-6/24,Change the rabbitmqctl 'cluster' command to 'join_cluster'
39,2016-6/24,2016-6/24,72,True,2016-6/24,2,2016-6/24,Don't use the key's namespace for ZK transactions
0,2016-6/27,2016-6/27,1,True,2016-6/27,2,2016-6/27,UserAppService is not exposed anymore.
293,2016-7/27,2016-6/27,9974,True,2016-7/27,2,2016-6/27,Remove remaining pycassa references
35,2016-6/28,2016-6/28,38,True,2016-6/28,2,2016-6/28,Modified delete entities script to delete all records for a particular app id
1,2016-7/29,2016-6/29,0,True,2016-7/29,2,2016-6/29,Forcing the setting up of app directory for the AppDashboard.
139,2016-6/29,2016-6/29,151,True,2016-6/29,3,2016-6/29,Delete RabbitMQ/Celery state upon appscale clean.
1,2016-7/1,2016-7/1,1,True,2016-7/1,2,2016-7/1,Specify json gem
2,2016-7/6,2016-7/6,1,True,2016-7/6,2,2016-7/6,Log composite index deletion
296,2016-7/7,2016-7/7,148,True,2016-7/7,2,2016-7/7,Cassandra 2.1.15
66,2016-7/7,2016-7/7,12,True,2016-7/7,2,2016-7/7,Allow retries while connecting to Cassandra
11,2016-7/7,2016-7/7,1,True,2016-7/7,2,2016-7/7,Discard row key information during get_table
58,2016-7/8,2016-7/8,17,True,2016-7/8,3,2016-7/8,Upgrade script changes to sleep until ZooKeeper and enough Cassandra nodes are up
30,2016-7/8,2016-7/8,23,True,2016-7/8,2,2016-7/8,Fix reference errors in upgrade script
2,2016-7/8,2016-7/8,1,True,2016-7/8,2,2016-7/8,Don't require user input during ssh
413,2016-8/8,2016-7/8,502,True,2016-8/8,4,2016-7/8,Roles
68,2016-7/8,2016-7/8,134,True,2016-7/8,2,2016-7/8,Initialize Cassandra config before DB upgrade
650,2016-7/12,2016-7/12,173,True,2016-7/12,2,2016-7/12,Add functions needed for datastore changes
132,2016-7/14,2016-7/14,143,True,2016-7/14,2,2016-7/14,Workaround for unsupported task URL hook prefix.
1,2016-7/19,2016-7/19,1,True,2016-7/19,2,2016-7/19,Log monit service error
133,2016-7/20,2016-7/20,247,True,2016-7/20,2,2016-7/20,Log the progress of the upgrade script
3,2016-7/20,2016-7/20,1,True,2016-7/20,2,2016-7/20,Remove app archive when undeploying
99,2016-7/21,2016-7/21,122,True,2016-7/21,2,2016-7/21,AppTaskQueue cleanup
1,2016-7/21,2016-7/21,1,True,2016-7/21,2,2016-7/21,Fix exception name typo.
9,2016-7/22,2016-7/22,16,True,2016-7/22,2,2016-7/22,Deleting a push task after completion/expiration/permanent failure.
13,2016-8/22,2016-7/22,9,False,,3,2016-7/22,Check if state is for this deployment.
1,2016-7/22,2016-7/22,1,True,2016-7/22,2,2016-7/22,Update cron job on redeploy of applications
18,2016-7/22,2016-7/22,146,True,2016-7/22,2,2016-7/22,Add datastore debug logging for results of operations
2,2016-7/23,2016-7/23,3,True,2016-7/23,2,2016-7/23,Don't perform unsafe removal operations
57,2016-7/23,2016-7/23,29,True,2016-7/23,2,2016-7/23,Wait until a quorum can be achieved for every token
3,2016-7/25,2016-7/25,3,True,2016-7/25,2,2016-7/25,Wait for at most 30 seconds for monit.
0,2016-7/25,2016-7/25,2,True,2016-7/25,2,2016-7/25,Removing bootstrap log redirect to non-existing dir.
1,2016-7/25,2016-7/25,1,True,2016-7/25,2,2016-7/25,Use older version of httparty
33,2016-7/26,2016-7/26,2,True,2016-7/26,3,2016-7/26,Bumping AppScale version to 3.0.0
3,2016-7/27,2016-7/27,2,True,2016-7/27,3,2016-7/27,Continue upgrade if git is detached from HEAD
34,2016-7/28,2016-7/28,18,True,2016-7/28,2,2016-7/28,Set num_tokens to 1
5,2016-7/28,2016-7/28,0,True,2016-7/28,2,2016-7/28,Adding Datastore metadata table in view_all_records.
43,2016-7/29,2016-7/29,18,True,2016-7/29,2,2016-7/29,Ensure monit is running during an upgrade
92,2016-7/29,2016-7/29,269,True,2016-7/29,2,2016-7/29,Fix some minor warnings from LGTM
6,2016-7/29,2016-7/29,48,True,2016-7/29,2,2016-7/29,Don't define initial token
7,2016-7/29,2016-7/29,1,True,2016-7/29,2,2016-7/29,Version bump to 3.0.1
130,2016-8/31,2016-7/31,165,True,2016-8/31,3,2016-7/31,Create Python package for AppTaskQueue
26,2016-8/3,2016-8/3,5,True,2016-8/3,2,2016-8/3,Catch Queue name exception
391,2016-8/4,2016-8/4,539,True,2016-8/4,2,2016-8/4,Restart workers for queues that change
4,2016-8/5,2016-8/5,1,False,,1,2016-8/5,Returning error for pull task enqueuing in Java.
58,2016-8/5,2016-8/5,19,True,2016-8/5,2,2016-8/5,Handle cases when cache isn't initialized on reload
571,2016-8/9,2016-8/9,961,True,2016-8/9,3,2016-8/9,Add DevPullQueue to send TaskQueue requests to AppTaskQueue
847,2016-8/9,2016-8/9,10,True,2016-8/9,2,2016-8/9,Add preliminary support for pull queues REST API
91,2016-8/9,2016-8/9,119,True,2016-8/9,2,2016-8/9,Use unless instead of if !
48,2016-8/10,2016-8/10,70,True,2016-8/10,2,2016-8/10,Fixed some code analyzer warnings.
15,2016-8/10,2016-8/10,2,True,2016-8/10,2,2016-8/10,Prevent tasks with existing IDs from being added
7,2016-8/10,2016-8/10,9,True,2016-8/10,2,2016-8/10,Don't wait to detect a missing appserver.
20,2016-8/11,2016-8/11,6,True,2016-8/11,2,2016-8/11,Add additional index to filter on tag existence
259,2016-8/11,2016-8/11,85,True,2016-8/11,2,2016-8/11,Implement task list method
27,2016-8/11,2016-8/11,6,True,2016-8/11,2,2016-8/11,Check if @@zk has been initialized.
35,2016-8/11,2016-8/11,35,True,2016-8/11,3,2016-8/11,Remove routing if no appserver is running
439,2016-8/12,2016-8/12,77,True,2016-8/12,2,2016-8/12,Implement method for updating task lease duration
15,2016-8/15,2016-8/15,20,True,2016-8/15,3,2016-8/15,Removed unused variables.
12,2016-8/16,2016-8/16,2,True,2016-8/16,2,2016-8/16,Repair Cassandra if prime fails too many times
394,2016-8/16,2016-8/16,378,True,2016-8/16,2,2016-8/16,Create PushQueue and PullQueue classes
1,2016-8/16,2016-8/16,1,True,2016-8/16,2,2016-8/16,Fix sensor unit tests
76,2016-8/17,2016-8/17,13,True,2016-8/17,2,2016-8/17,Implement basic support for pull queue protocol buffer requests
13,2016-8/17,2016-8/17,15,True,2016-8/17,2,2016-8/17,Don't start the dashbaord in a thread
23,2016-8/17,2016-8/17,8,True,2016-8/17,2,2016-8/17,Check min max
898,2016-8/18,2016-8/18,1094,True,2016-8/18,2,2016-8/18,Avoid excessively large Cassandra batch statements
4,2016-8/18,2016-8/18,2,True,2016-8/18,2,2016-8/18,Fix upload_app client parameters
12,2016-8/19,2016-8/19,2,True,2016-8/19,2,2016-8/19,Limit stats results to the appropriate queue
383,2016-8/19,2016-8/19,374,True,2016-8/19,2,2016-8/19,Thread safe app info map
3,2016-8/19,2016-8/19,3,True,2016-8/19,2,2016-8/19,Ensure we have string on variable we send via SOAP
9,2016-8/19,2016-8/19,2,True,2016-8/19,2,2016-8/19,Check the return value from done_uploading
70,2016-8/19,2016-8/19,20,True,2016-8/19,2,2016-8/19,Add purge support for pull queues
16,2016-8/20,2016-8/20,2,True,2016-8/20,2,2016-8/20,Implement protobuf support for updating lease
86,2016-8/22,2016-8/22,33,True,2016-8/22,3,2016-8/22,Start the dashboard as a normal application
7,2016-8/25,2016-8/25,2,True,2016-8/25,3,2016-8/25,Autoscale Celery workers between 2 and 8 processes
11,2016-8/26,2016-8/26,11,True,2016-8/26,3,2016-8/26,Unify NGINX_LOG_PATH usage in Nginx templates
1,2016-8/26,2016-8/26,1,True,2016-8/26,2,2016-8/26,Handle optional 's~' app ID prefix in TaskQueue REST API...
3,2016-8/26,2016-8/26,1,True,2016-8/26,2,2016-8/26,Handle gzipped TaskQueue requests in Tornado
106,2016-8/26,2016-8/26,20,True,2016-8/26,2,2016-8/26,Expose TaskQueue REST API endpoints for a deployment
1,2016-8/27,2016-8/27,1,True,2016-8/27,2,2016-8/27,Use https url to fetch gpg key
16,2016-8/29,2016-8/29,9,True,2016-8/29,2,2016-8/29,Start the taskqueue with debug logging if verbose
1,2016-8/29,2016-8/29,12673,True,2016-8/29,2,2016-8/29,Remove SOAPpy library from codebase
550,2016-9/29,2016-8/29,15,True,2016-9/29,4,2016-8/29,Add Azure agent to Infrastructure Manager
144,2016-8/29,2016-8/29,58,True,2016-8/29,3,2016-8/29,Ensure Cassandra seed node starts first
23,2016-9/29,2016-8/29,8,True,2016-9/29,2,2016-8/29,Fix upgrade script issues
22,2016-8/30,2016-8/30,4,True,2016-8/30,2,2016-8/30,Don't fetch index results from a different queue
21,2016-8/30,2016-8/30,4,False,,2,2016-8/30,Return long queue form in leased tasks
10,2016-8/30,2016-8/30,0,True,2016-8/30,2,2016-8/30,Add SOAPpy to the dashboard during build
4,2016-8/30,2016-8/30,1,True,2016-8/30,2,2016-8/30,Convert timestamps to str for TaskQueue responses
116,2016-9/30,2016-8/30,58,True,2016-9/30,2,2016-8/30,Upgrade Cassandra to 2.2.7
12,2016-8/31,2016-8/31,1,True,2016-8/31,2,2016-8/31,Return long form of a queue for lease task REST calls
49,2016-9/1,2016-9/1,13,True,2016-9/1,2,2016-9/1,Estimate the number of entities with cfstats
3,2016-9/2,2016-9/2,1,True,2016-9/2,2,2016-9/2,Don't use string value for setting new ETA
43,2016-9/2,2016-9/2,47,True,2016-9/2,2,2016-9/2,Add Java stub for leasing pull tasks
4,2016-9/2,2016-9/2,5,True,2016-9/2,2,2016-9/2,Let Cassandra clean up its own pidfile
92,2016-9/2,2016-9/2,37,True,2016-9/2,2,2016-9/2,Search for potential queue config file locations.
1,2016-9/3,2016-9/3,0,True,2016-9/3,2,2016-9/3,Re-vendor SOAPpy during every build
6,2016-9/6,2016-9/6,6,True,2016-9/6,2,2016-9/6,Omit empty items field in TaskQueue REST API responses
91,2016-9/7,2016-9/7,10,True,2016-9/7,2,2016-9/7,Fix codacy errors and add unit test
4,2016-9/7,2016-9/7,2,True,2016-9/7,2,2016-9/7,Base64 encode Pull Queue protobuf requests at serverside
95,2016-9/7,2016-9/7,34,True,2016-9/7,3,2016-9/7,Fix dashboard app upload functionality
8,2016-9/8,2016-9/8,2,True,2016-9/8,2,2016-9/8,Install custom zk gem for other architectures
38,2016-9/8,2016-9/8,6,True,2016-9/8,2,2016-9/8,Don't use celery 4 yet
15,2016-9/9,2016-9/9,12,True,2016-9/9,2,2016-9/9,Remove old dashboard code at start.
360,2016-9/9,2016-9/9,14,True,2016-9/9,3,2016-9/9,Support cron format: every N (hours|mins|minutes) from (time) to (time)
1,2016-9/9,2016-9/9,1,True,2016-9/9,2,2016-9/9,Update the instance_class regex
1,2016-9/10,2016-9/10,1,True,2016-9/10,2,2016-9/10,Fix keyname on restore
5,2016-9/12,2016-9/12,0,True,2016-9/12,2,2016-9/12,Don't fail when max_concurrent_requests is defined
1,2016-9/12,2016-9/12,1,True,2016-9/12,2,2016-9/12,Reduce log level in cron_helper
1,2016-9/12,2016-9/12,1,True,2016-9/12,2,2016-9/12,Reduce AppController log level for static handlers in Java
59,2016-9/13,2016-9/13,46,True,2016-9/13,4,2016-9/13,Fix datastore viewer script 
15,2016-9/14,2016-9/14,1,True,2016-9/14,2,2016-9/14,Bump version to 3.1.0
1,2016-9/14,2016-9/14,1,True,2016-9/14,2,2016-9/14,Don't add app if we have already marked it as loaded
4,2016-9/14,2016-9/14,3,True,2016-9/14,2,2016-9/14,Don't log system output
42,2016-9/15,2016-9/15,13,True,2016-9/15,2,2016-9/15,Java support for deleting Pull Queue tasks
19,2016-9/16,2016-9/16,21,True,2016-9/16,2,2016-9/16,Add Java support for Pull Queues modifyTaskLease
227,2016-9/19,2016-9/19,123,True,2016-9/19,2,2016-9/19,Cassandra 3.0.8
4,2016-9/19,2016-9/19,0,True,2016-9/19,2,2016-9/19,Ensure the syslog user runs the custom rules
9,2016-9/19,2016-9/19,5,True,2016-9/19,2,2016-9/19,Move the output of the prime script to /var/log/appscale
11,2016-9/21,2016-9/21,0,True,2016-9/21,2,2016-9/21,Add Azure as a provider in the fast start script.
21,2016-9/27,2016-9/27,5,True,2016-9/27,2,2016-9/27,Missing apt add repository
8,2016-9/30,2016-9/30,1,True,2016-9/30,3,2016-9/30,Added a conntrack fallback in case that state is not availale.
7,2016-10/4,2016-10/4,9,True,2016-10/4,2,2016-10/4,Do not require table arg for delete_all_records script
30,2016-10/4,2016-10/4,33,True,2016-10/4,2,2016-10/4,View all records for a certain app ID
10,2016-10/5,2016-10/5,4,True,2016-10/5,3,2016-10/5,Use Google Cloud Launcher user metadata during fast start
9994,2016-10/5,2016-10/5,8,False,,3,2016-10/5,"Upadte demo app, and use local app for faststart"
25,2016-10/5,2016-10/5,1,True,2016-10/5,3,2016-10/5,Validate payload when adding pull tasks with REST API
1,2016-10/6,2016-10/6,1,True,2016-10/6,2,2016-10/6,Change internal appscale user from appscale-admin to appscale-user
5,2016-10/6,2016-10/6,3,True,2016-10/6,2,2016-10/6,Download app only if it's not there.
9,2016-10/6,2016-10/6,0,True,2016-10/6,2,2016-10/6,Ignore index results for leased tasks
15,2016-10/7,2016-10/7,8,True,2016-10/7,2,2016-10/7,Use URL-safe base64 decoding with the REST API
9,2016-10/7,2016-10/7,8,True,2016-10/7,2,2016-10/7,Check if cert files are empty when starting nginx
1,2016-10/7,2016-10/7,1,True,2016-10/7,2,2016-10/7,Include the problematic port in the warning log
56,2016-10/7,2016-10/7,44,True,2016-10/7,3,2016-10/7,Use custom logger for taskqueue
4,2016-10/7,2016-10/7,2,False,,2,2016-10/7,Parse timestamps only if they are defined
2,2016-10/11,2016-10/11,1,True,2016-10/11,2,2016-10/11,Fix unit test import references
5,2016-10/12,2016-10/12,0,True,2016-10/12,2,2016-10/12,Stop fetching results if limit has been satisfied
1,2016-10/13,2016-10/13,0,True,2016-10/13,2,2016-10/13,Include the cursor as part of the queryResult
41651,2016-11/13,2016-10/13,7503,True,2016-11/13,3,2016-10/13,AppDashboard Redesign
128,2016-10/13,2016-10/13,26,True,2016-10/13,4,2016-10/13,"Build and replace AppScale specific Mapreduce, Pipeline and GCS jars"
13,2016-10/14,2016-10/14,50,True,2016-10/14,3,2016-10/14,Prefix nginx entries
5,2016-10/16,2016-10/16,2,True,2016-10/16,2,2016-10/16,Fix Go unit test
206,2016-10/16,2016-10/16,127,True,2016-10/16,3,2016-10/16,Cassandra 3.7
44,2016-10/16,2016-10/16,0,True,2016-10/16,3,2016-10/16,Set property meaning for projection queries
25,2016-10/18,2016-10/18,31,True,2016-10/18,3,2016-10/18,Use json instead of simplejson
3,2016-10/20,2016-10/20,2,True,2016-10/20,2,2016-10/20,Randomize virtual network name in Azure
37,2016-10/21,2016-10/21,26,True,2016-10/21,3,2016-10/21,Fix logic to stop app
14,2016-10/26,2016-10/26,7,True,2016-10/26,3,2016-10/26,Throw exception for invalid datastore response
4,2016-10/26,2016-10/26,1,True,2016-10/26,3,2016-10/26,Set the task name for newly added pull tasks
173,2016-10/26,2016-10/26,60,True,2016-10/26,3,2016-10/26,Catch NoHostAvailable exception
0,2016-11/27,2016-10/27,6,False,,2,2016-10/27,Remove incorrect zone parsing attempt from AppController
1,2016-11/27,2016-10/27,1,True,2016-11/27,3,2016-10/27,Specify the google-api-python-client version
629,2016-10/28,2016-10/28,58,True,2016-10/28,3,2016-10/28,Allow the blobstore to integrate with a GCS server
11,2016-11/28,2016-10/28,4,True,2016-11/28,3,2016-10/28,Only remove AppScale-related config files
5,2016-11/28,2016-10/28,14,True,2016-11/28,3,2016-10/28,Don't set useless variables
16,2016-11/2,2016-11/2,85,True,2016-11/2,3,2016-11/2,Download custom client jars during build
2581,2016-11/2,2016-11/2,3718,True,2016-11/2,2,2016-11/2,Create appscale-datastore package
18,2016-11/5,2016-11/5,18,True,2016-11/5,2,2016-11/5,Ensure Celery 4 is not installed
25,2016-11/7,2016-11/7,25,True,2016-11/7,2,2016-11/7,Replace appscale-taskqueue script with entry point
15,2016-11/8,2016-11/8,3,True,2016-11/8,3,2016-11/8,Give the Java AppServer a max heap size
53,2016-11/8,2016-11/8,41,True,2016-11/8,3,2016-11/8,Replace batch writes to the transaction table
110,2016-11/9,2016-11/9,3,True,2016-11/9,3,2016-11/9,Build uncommitted changes at runtime
178,2016-11/9,2016-11/9,364,True,2016-11/9,4,2016-11/9,Don't start initial VMs on the server side.
66,2016-11/10,2016-11/10,9,True,2016-11/10,3,2016-11/10,Allow custom configuration for number of tokens
2,2016-11/11,2016-11/11,2,True,2016-11/11,3,2016-11/11,Use tornado version compatible with flower 0.9.1
124,2016-11/12,2016-11/12,36,True,2016-11/12,3,2016-11/12,Reduce schema disagreements
3,2016-11/18,2016-11/18,2,True,2016-11/18,2,2016-11/18,Increase padding for max heap size
52,2016-11/18,2016-11/18,0,True,2016-11/18,2,2016-11/18,Prevent a cron minutes field from containing '60'
9,2016-11/20,2016-11/20,23,True,2016-11/20,3,2016-11/20,Log to dashboard asynchronously
5,2016-11/21,2016-11/21,2,True,2016-11/21,3,2016-11/21,AppDashboard javascript and server fixes
4,2016-11/23,2016-11/23,3,True,2016-11/23,3,2016-11/23,Zookeeper & Cassandra order reversed for update script
336,2016-12/23,2016-11/23,8,True,2016-12/23,3,2016-11/23,Add script to incrementally balance the Cassandra cluster
13,2016-12/29,2016-11/29,0,True,2016-12/29,3,2016-11/29,AppController copies locations JSON to appengine nodes
17,2016-11/30,2016-11/30,8,True,2016-11/30,2,2016-11/30,Maintain a list of tasks per transaction
1,2016-12/30,2016-11/30,0,True,2016-12/30,2,2016-11/30,Mock find_me_in_locations
199,2016-12/30,2016-11/30,161,True,2016-12/30,2,2016-11/30,Handle AddActions requests from the Java AppServer
1,2017-1/1,2016-12/1,1,False,,2,2016-12/1,Makes all rabbitmq slaves RAM nodes.
246,2016-12/1,2016-12/1,74,False,,2,2016-12/1,Appscale dashboard cron page
280,2016-12/1,2016-12/1,45,True,2016-12/1,3,2016-12/1,Appscale dashboard cron page
2,2016-12/1,2016-12/1,2,True,2016-12/1,3,2016-12/1,Compare current and desired #appservers as Integers while scaling
3,2016-12/3,2016-12/3,5,False,,2,2016-12/3,Gce user
0,2016-12/3,2016-12/3,6,True,2016-12/3,3,2016-12/3,Accept zone as String on server side
4,2016-12/3,2016-12/3,6,True,2016-12/3,2,2016-12/3,Ensure find_me_in_locations raises exception
1,2016-12/4,2016-12/4,0,True,2016-12/4,2,2016-12/4,Ensure we have the correct path in monit
325,2016-12/4,2016-12/4,175,True,2016-12/4,4,2016-12/4,Set property
12,2016-12/4,2016-12/4,19,True,2016-12/4,4,2016-12/4,Save only restorable variables
18,2016-12/5,2016-12/5,5,True,2016-12/5,3,2016-12/5,Async URLFetch
1276,2017-1/8,2016-12/8,1039,False,,2,2016-12/8,Log server with LogServiceStub for Python Apps 
148,2016-12/10,2016-12/10,109,True,2016-12/10,3,2016-12/10,Monit can be slow
65,2016-12/12,2016-12/12,27,True,2016-12/12,3,2016-12/12,Handle protocol buffer requests for pull queue statistics
9,2016-12/13,2016-12/13,1,True,2016-12/13,2,2016-12/13,Ensure monit stays up
71,2016-12/14,2016-12/14,45,True,2016-12/14,3,2016-12/14,Improve scale up memory allocation
1,2016-12/14,2016-12/14,1,True,2016-12/14,3,2016-12/14,Add missing redirection for centralized application logs
25,2016-12/14,2016-12/14,12,False,,2,2016-12/14,Try to scale up as quickly as possible at startup
3,2016-12/14,2016-12/14,1,True,2016-12/14,2,2016-12/14,Swap monit.restart with stop/start upon re-deploy
16,2016-12/15,2016-12/15,5,True,2016-12/15,3,2016-12/15,"If rebalance fails, try next largest diff"
332,2017-1/15,2016-12/15,453,True,2017-1/15,4,2016-12/15,Gentle appserver removal
1,2016-12/16,2016-12/16,1,True,2016-12/16,2,2016-12/16,Fix git status check for Java AppServer
60,2016-12/16,2016-12/16,18,True,2016-12/16,3,2016-12/16,Quickly start AppServers till minimum number
19,2016-12/21,2016-12/21,10,True,2016-12/21,3,2016-12/21,Check status code when fetching public IP
50,2016-12/21,2016-12/21,45,True,2016-12/21,3,2016-12/21,Check if the disk is already mounted
12,2016-12/21,2016-12/21,0,True,2016-12/21,3,2016-12/21,Check GCE instance before trying to attach disk
5,2016-12/29,2016-12/29,2,True,2016-12/29,2,2016-12/29,Gce persistent disk
465,2017-1/5,2017-1/5,331,True,2017-1/5,3,2017-1/5,Hash partition keys for transaction metadata
3,2017-1/5,2017-1/5,1,True,2017-1/5,3,2017-1/5,Include options and facility arguments for syslog
2,2017-1/5,2017-1/5,0,True,2017-1/5,3,2017-1/5,Use latest deployed application code
112,2017-3/5,2017-1/5,58,False,,2,2017-1/5,Fix rabbitmq start
8,2017-1/6,2017-1/6,44,True,2017-1/6,3,2017-1/6,Reduce datastore debug logging
183,2017-1/6,2017-1/6,232,True,2017-1/6,3,2017-1/6,Use load balancers
19,2017-1/7,2017-1/7,3,True,2017-1/7,4,2017-1/7,Don't write to ZK unchanged state
95,2017-1/9,2017-1/9,72,True,2017-1/9,3,2017-1/9,Better haproxy reload
776,2017-1/13,2017-1/13,228,True,2017-1/13,3,2017-1/13,Obtain entity group lock during commit
81,2017-1/13,2017-1/13,2,True,2017-1/13,3,2017-1/13,Cache queue index results
7,2017-1/17,2017-1/17,6,True,2017-1/17,4,2017-1/17,Increase max Celery concurrency and memory
9,2017-1/19,2017-1/19,4,True,2017-1/19,3,2017-1/19,Restart flower only when using set_property
